Age,Income,Family,ZIP Code,Education,CCAvg,Experience,Personal Loan,Mortgage,Securities Account,CD Account,Online,CreditCard
48,20,1,95841,1,1/00,24,No,0,No,No,Yes,Yes
35,200,2,91107,1,3/00,10,No,458,No,No,No,No
60,141,2,90277,1,2/10,36,No,0,No,No,Yes,Yes
55,81,2,92123,1,3/70,30,No,0,Yes,No,No,No
29,183,3,91423,3,8/30,4,Yes,0,No,No,Yes,No
48,149,2,94928,2,5/50,22,Yes,0,Yes,Yes,Yes,No
43,83,4,94305,3,3/60,19,Yes,0,No,No,No,Yes
66,35,1,94305,2,1/90,42,No,172,No,No,Yes,No
45,39,1,90232,1,2/40,20,No,0,No,No,No,Yes
34,21,1,92634,3,0/50,10,No,0,No,No,Yes,No
48,10,2,94609,3,0/70,23,No,0,No,No,Yes,Yes
32,84,4,91006,2,1/80,6,No,0,No,No,No,No
50,30,4,91768,1,0/10,24,No,161,No,No,Yes,Yes
43,31,4,90007,1,0/30,19,No,156,No,No,Yes,No
64,182,1,93955,2,1/20,39,Yes,547,No,No,Yes,No
60,114,2,90028,1,6/90,34,No,0,No,No,Yes,No
43,152,3,92008,2,6/10,19,Yes,0,No,No,No,No
60,53,1,92717,2,0/80,34,No,0,Yes,No,No,Yes
64,24,4,95112,2,0/40,39,No,78,No,No,Yes,No
44,150,2,95060,1,3/30,20,No,0,No,No,No,Yes
60,132,2,92154,1,6/00,36,No,470,No,No,Yes,Yes
54,68,3,94998,3,1/60,29,No,0,No,No,Yes,Yes
33,53,1,94063,1,1/20,9,No,0,No,No,No,Yes
56,173,1,94022,2,4/60,32,Yes,88,No,Yes,Yes,No
29,30,3,90095,2,1/00,5,No,0,No,No,No,No
25,113,2,95023,1,0/20,1,No,0,No,No,Yes,Yes
60,15,1,95014,2,0/80,34,No,0,No,No,Yes,No
55,84,2,92173,1,3/70,30,No,304,Yes,No,Yes,No
39,88,4,94117,2,1/40,13,No,0,No,No,Yes,Yes
37,43,3,94122,1,2/80,13,No,0,No,No,Yes,No
53,43,2,91380,3,2/10,28,No,0,No,Yes,Yes,Yes
34,90,2,94303,1,2/70,10,No,0,No,No,Yes,No
42,34,4,92115,1,0/30,18,No,104,Yes,No,Yes,No
60,38,4,94596,1,1/30,36,No,0,No,No,Yes,No
50,173,1,94720,1,1/00,24,No,0,No,No,Yes,Yes
41,160,2,92647,1,8/00,17,No,0,No,No,Yes,No
50,83,2,94301,3,0/40,24,No,0,No,No,Yes,No
48,94,4,90623,3,2/60,22,No,0,No,No,Yes,No
32,43,1,95023,3,2/10,8,No,0,No,No,No,Yes
50,42,3,93108,2,1/70,25,No,0,No,No,Yes,No
59,34,2,92177,1,0/30,33,No,0,No,No,No,No
50,39,3,90640,2,1/90,26,No,0,No,No,Yes,No
44,70,1,92833,2,0/10,19,No,0,No,No,No,No
31,39,4,94022,3,1/80,5,No,185,No,No,No,Yes
40,44,3,94720,3,2/00,10,No,0,No,No,Yes,No
36,69,3,94305,2,3/10,12,Yes,0,No,No,Yes,No
51,44,3,94608,3,0/90,25,No,0,No,No,No,No
64,32,3,91380,3,0/10,40,No,0,No,No,Yes,No
47,15,2,95521,3,0/70,22,No,0,No,No,No,No
52,118,2,90503,1,6/80,28,No,112,No,No,Yes,No
51,62,1,95136,2,1/30,26,No,221,No,No,Yes,No
31,82,4,94143,2,2/20,5,No,0,No,No,No,No
39,54,3,95035,1,3/00,14,No,108,No,No,No,Yes
30,48,1,94607,3,2/10,6,No,0,No,No,No,No
27,74,3,91730,3,0/30,1,No,0,No,No,Yes,No
41,113,1,92780,3,1/00,16,No,211,No,No,No,Yes
53,81,3,90009,2,1/70,27,No,0,No,No,No,No
54,43,3,92834,2,1/00,27,No,169,No,No,No,No
28,34,1,92677,2,1/80,4,No,0,No,No,Yes,No
34,48,1,95616,3,2/50,9,No,105,No,No,Yes,No
61,54,4,90024,2,1/20,37,No,129,No,No,Yes,Yes
48,75,4,92518,2,1/40,24,No,0,No,No,Yes,No
36,72,1,91007,1,2/80,11,No,224,No,No,No,No
56,39,4,93023,1,0/90,31,No,0,No,No,No,No
64,79,2,94024,1,2/80,38,No,179,No,No,No,No
26,205,1,93106,1,6/33,2,No,271,No,No,No,Yes
33,65,2,90027,1,0/10,8,No,89,No,No,Yes,No
64,122,4,90089,1,0/20,39,Yes,378,No,No,Yes,No
39,82,1,95207,2,0/80,15,No,0,No,No,Yes,No
54,21,2,91706,1,0/20,30,No,0,No,No,No,Yes
32,50,4,90401,3,2/10,6,No,0,Yes,Yes,Yes,Yes
62,39,2,94305,1,2/80,37,No,113,No,Yes,Yes,Yes
27,101,1,92807,1,1/90,2,No,0,No,No,No,No
53,41,2,93117,3,0/60,28,No,0,Yes,No,No,No
51,132,1,94143,1,0/30,25,No,0,No,No,Yes,No
44,131,1,90717,3,4/90,20,Yes,0,No,No,Yes,No
31,11,1,94534,2,0/40,5,No,76,No,No,No,Yes
57,21,1,94720,3,0/30,32,No,117,No,No,No,No
30,141,2,95014,1,4/33,6,No,0,No,No,No,No
40,81,3,94709,1,0/10,14,No,0,No,No,Yes,No
63,54,3,94704,1,2/40,38,No,90,No,No,No,Yes
35,164,2,91614,1,7/80,10,No,0,No,No,Yes,No
43,28,4,94303,1,0/30,19,No,87,No,No,No,No
27,68,3,94025,3,2/60,2,No,203,Yes,No,No,No
44,44,3,94132,3,2/00,14,No,180,Yes,Yes,Yes,Yes
49,61,1,94117,3,1/40,23,No,0,No,No,Yes,Yes
61,35,3,94110,2,1/30,36,No,0,No,No,No,Yes
60,54,3,94301,2,0/30,34,No,0,No,No,Yes,Yes
59,14,1,93118,1,0/10,34,No,0,No,No,Yes,Yes
28,52,4,90024,1,2/20,3,No,230,No,No,Yes,No
52,101,2,91330,1,0/30,28,No,0,No,No,No,No
28,149,2,94720,1,7/20,2,No,0,No,No,Yes,No
34,35,4,92037,1,0/80,8,No,137,No,Yes,Yes,Yes
60,21,3,93105,3,0/30,34,No,129,No,No,Yes,No
39,118,2,95039,1,1/90,15,No,0,No,No,No,Yes
30,38,4,95064,2,2/00,5,No,0,Yes,No,No,No
49,24,4,95818,1,0/20,25,No,138,No,No,Yes,No
43,59,1,93943,3,3/70,18,No,0,No,No,Yes,No
63,41,4,94234,3,1/67,33,No,0,No,No,Yes,No
28,85,1,94035,2,0/80,3,No,0,No,No,Yes,Yes
51,12,4,94608,1,1/00,27,No,0,No,No,Yes,No
33,32,1,94904,3,0/60,7,No,152,No,No,No,No
55,79,3,90210,1,0/80,29,No,0,No,No,Yes,No
53,175,3,95060,3,3/60,28,Yes,0,No,Yes,Yes,Yes
34,28,3,95112,1,0/90,8,No,0,No,No,No,No
34,41,2,92101,1,0/10,9,No,161,No,No,Yes,Yes
40,70,3,95136,1,2/10,14,No,185,No,No,No,No
49,161,3,94928,2,6/50,25,Yes,485,Yes,Yes,No,No
35,53,4,94143,2,2/20,9,No,0,No,No,Yes,No
39,128,1,92333,1,3/40,15,No,0,No,No,No,No
55,50,3,95020,2,1/00,28,No,0,No,No,Yes,Yes
29,80,2,94709,2,2/00,5,No,0,No,No,Yes,Yes
54,93,1,91107,2,2/70,30,No,0,No,No,Yes,No
52,149,2,94043,1,6/80,28,No,0,No,No,Yes,No
46,49,3,92124,2,2/50,19,No,0,No,No,Yes,Yes
57,88,1,93524,2,2/70,33,No,0,No,No,Yes,No
52,22,4,90049,3,0/40,22,No,0,No,No,Yes,Yes
28,55,4,94521,1,2/20,3,No,0,No,No,Yes,Yes
44,72,1,95678,3,0/70,18,No,155,No,No,No,No
40,114,1,91604,1,3/40,16,No,300,No,No,Yes,No
34,83,4,92653,3,4/00,4,No,0,No,No,Yes,No
39,101,2,94305,1,0/40,14,No,0,No,No,Yes,Yes
50,94,1,93305,1,4/90,24,No,272,No,No,Yes,No
41,40,2,93117,1,2/50,17,No,0,No,Yes,Yes,Yes
31,128,1,92821,1,6/00,7,No,0,No,No,No,No
29,39,4,94612,3,2/10,3,No,0,No,No,Yes,No
30,51,1,92037,1,1/00,5,No,0,No,No,Yes,No
44,79,4,95051,3,2/00,20,No,0,Yes,Yes,Yes,Yes
33,48,4,90025,2,2/20,7,No,0,No,No,Yes,No
50,85,1,94143,1,0/00,26,No,144,No,No,No,No
42,41,1,92121,1,1/80,18,No,94,No,No,Yes,No
48,152,1,94022,3,3/50,22,Yes,0,No,No,Yes,No
56,11,2,92374,3,0/20,31,No,90,No,No,No,No
28,103,2,94720,1,2/50,4,No,0,No,No,Yes,Yes
56,141,2,94143,1,0/50,30,No,0,No,No,Yes,No
58,38,1,91320,1,1/40,32,No,0,No,No,Yes,Yes
29,135,2,95035,1,0/60,5,No,0,No,No,No,No
63,28,2,94720,2,0/50,38,No,89,No,No,Yes,No
28,70,4,90245,1,2/20,3,No,240,No,No,No,Yes
57,41,1,91330,1,0/20,31,No,0,No,No,Yes,Yes
34,81,3,91741,2,0/90,8,No,208,No,No,Yes,No
28,170,1,95014,3,0/10,3,Yes,0,No,No,No,No
27,55,4,91910,2,1/70,2,No,0,No,No,Yes,No
37,24,4,91770,3,1/50,11,No,0,No,No,No,No
52,81,3,94132,2,1/80,28,No,275,No,No,No,No
49,32,4,94701,1,1/80,23,No,83,No,No,No,No
65,129,1,90095,1,1/30,40,No,0,No,No,Yes,Yes
60,108,1,94904,1,0/90,35,No,0,Yes,No,No,No
37,180,1,90034,1,8/60,12,No,0,No,No,Yes,Yes
63,139,2,93943,1,6/90,37,No,0,No,No,No,No
40,33,2,94025,3,1/40,14,No,0,No,No,Yes,Yes
46,74,4,94024,3,2/60,20,No,0,No,No,Yes,No
63,42,2,91320,3,0/70,37,No,115,No,No,Yes,No
57,73,1,93106,3,3/00,27,No,0,No,No,No,No
33,115,4,91129,2,2/90,8,Yes,0,No,No,Yes,No
41,114,2,91125,2,1/80,17,No,0,No,No,Yes,No
41,92,2,93555,1,1/90,17,No,131,No,No,Yes,No
44,34,1,95616,3,0/30,19,No,78,No,No,Yes,No
33,54,2,92821,2,1/67,6,No,122,No,No,Yes,No
52,64,2,95605,3,1/00,28,No,211,No,No,Yes,No
30,42,1,94305,3,0/20,6,No,100,No,No,No,Yes
45,70,3,92677,1,2/10,19,No,0,No,No,Yes,No
49,51,1,90071,2,1/30,24,No,0,No,No,No,No
45,71,4,91711,1,2/90,19,No,218,No,Yes,Yes,Yes
32,35,3,96651,1,1/30,7,No,108,No,No,No,Yes
45,40,3,94960,2,1/00,18,No,0,No,No,Yes,No
57,165,4,94720,3,2/70,32,Yes,0,No,No,Yes,No
61,18,1,94583,3,1/50,31,No,0,No,No,Yes,Yes
57,32,3,90034,1,1/40,31,No,0,Yes,Yes,Yes,Yes
60,35,3,90509,1,0/20,35,No,169,No,No,Yes,No
40,120,2,92037,1,6/10,16,No,196,No,No,Yes,No
53,31,4,90245,3,0/10,28,No,0,No,No,Yes,No
42,35,3,92054,1,1/50,16,No,0,No,No,No,No
62,32,2,92646,3,0/20,36,No,0,No,No,Yes,Yes
43,85,1,94960,3,3/70,18,No,327,Yes,No,Yes,No
35,139,2,95060,1,7/80,10,No,0,No,No,No,No
50,103,1,94132,1,0/30,24,No,0,No,No,Yes,No
45,152,2,91902,1,1/40,21,No,0,No,No,Yes,No
52,33,2,92121,2,2/00,27,No,0,No,No,Yes,No
35,84,4,95120,2,2/20,9,No,322,No,No,No,No
58,61,4,90033,1,1/70,33,No,0,No,No,No,No
62,64,4,95064,1,2/20,38,No,123,Yes,Yes,Yes,Yes
50,34,1,95621,2,1/30,25,No,0,No,No,Yes,No
47,122,1,90037,3,5/10,22,Yes,163,Yes,No,No,No
28,58,3,92121,1,1/50,4,No,131,No,No,No,No
34,92,1,90005,1,2/80,9,No,0,No,No,Yes,No
49,78,2,92691,2,2/40,23,No,205,No,No,No,Yes
54,129,4,93940,3,4/20,29,Yes,0,No,No,No,No
50,13,2,91109,3,0/70,25,No,0,No,No,No,No
37,81,1,94539,3,2/80,11,No,145,No,No,No,No
38,23,1,95207,3,0/67,8,No,0,No,No,No,No
52,35,3,91711,3,0/90,26,No,0,No,No,No,No
63,79,4,93009,2,1/70,39,No,0,No,No,Yes,Yes
39,165,2,92126,1,3/30,14,No,0,No,No,Yes,No
63,52,2,94720,1,2/80,38,No,0,No,No,Yes,No
65,185,3,93561,2,2/00,41,Yes,0,No,No,No,No
46,49,3,90503,2,2/20,20,No,0,No,No,No,No
54,64,1,95126,3,1/80,30,No,227,No,No,No,Yes
54,61,4,92866,3,2/00,24,No,0,Yes,No,Yes,No
52,112,1,92120,1,2/40,26,No,0,Yes,Yes,Yes,Yes
63,72,3,93106,3,2/00,39,No,190,Yes,No,Yes,No
66,18,3,94010,1,0/50,41,No,0,No,No,No,No
56,41,4,94109,2,2/50,29,No,0,No,No,No,No
65,105,1,92612,2,3/00,41,Yes,282,Yes,Yes,Yes,No
51,23,1,96651,1,0/20,27,No,0,No,No,Yes,No
34,22,1,95670,3,0/50,10,No,85,No,No,No,No
49,59,3,95827,1,2/10,23,No,0,No,No,No,No
29,33,1,91711,2,2/00,2,No,160,No,No,No,No
47,11,1,94063,3,0/90,23,No,103,No,No,No,Yes
46,204,2,92780,1,2/80,21,No,0,No,No,Yes,No
52,61,4,92101,3,1/80,27,No,207,No,No,No,No
55,103,3,92093,2,1/80,31,No,364,No,No,No,No
61,51,3,94706,1,1/50,36,No,0,No,No,No,Yes
34,164,1,94720,3,6/00,9,Yes,0,No,No,Yes,No
58,12,1,90504,2,0/10,34,No,0,No,No,No,Yes
40,82,1,91311,2,3/60,16,No,0,No,No,No,No
43,164,1,90266,1,2/40,17,No,449,No,No,Yes,No
35,48,2,93107,2,1/67,8,No,0,No,No,Yes,No
48,65,2,92120,2,1/50,22,No,0,No,No,Yes,No
44,71,4,94304,1,1/90,20,No,207,No,No,Yes,No
54,18,1,94591,1,0/30,30,No,0,Yes,Yes,Yes,No
59,52,2,94115,3,1/60,34,No,75,No,No,Yes,No
45,48,3,90025,2,2/50,18,No,113,No,No,Yes,Yes
26,30,1,94720,3,1/00,2,No,111,No,No,No,No
40,40,2,92096,3,2/20,15,No,107,No,No,Yes,No
32,112,1,90740,1,3/80,7,No,81,No,No,Yes,No
29,115,1,92717,1,1/90,4,No,0,No,No,No,No
51,63,2,92251,3,1/00,27,No,82,No,No,Yes,No
42,85,1,92648,3,3/70,17,No,0,No,No,Yes,No
64,59,1,92028,3,2/50,38,No,220,No,No,No,No
44,68,1,95060,3,0/80,20,No,91,No,No,No,No
37,84,2,90089,1,1/80,11,No,0,No,No,Yes,Yes
44,62,3,93106,3,0/80,19,No,0,No,No,No,Yes
35,109,3,92709,1,4/00,9,Yes,0,No,No,No,No
41,141,2,94022,1,7/60,17,No,92,No,No,No,No
56,129,1,94065,1,7/40,32,No,0,No,No,No,No
62,30,3,94720,2,0/70,36,No,0,No,No,Yes,No
58,148,1,95819,1,4/70,34,No,0,No,No,Yes,No
47,25,3,95064,2,0/67,20,No,0,No,No,Yes,Yes
35,21,3,92182,1,1/30,10,No,115,No,No,No,No
29,72,4,95841,1,2/20,4,No,0,No,No,Yes,No
43,59,3,94085,3,0/90,17,No,87,No,No,Yes,Yes
62,83,3,91754,2,1/80,37,No,187,Yes,No,No,No
41,10,2,94123,2,0/30,16,No,0,No,No,Yes,No
34,84,3,92009,2,0/60,9,No,0,No,No,Yes,No
50,98,3,92068,2,2/00,23,No,0,No,No,No,No
47,32,1,92130,1,1/00,23,No,0,Yes,Yes,Yes,Yes
29,31,4,96064,2,0/40,5,No,161,No,No,Yes,Yes
59,94,3,93940,1,0/50,34,No,0,No,No,No,Yes
56,21,2,90024,3,0/20,31,No,137,No,Yes,Yes,Yes
61,110,3,92521,1,4/40,35,No,0,Yes,No,Yes,No
58,38,1,94025,3,2/20,32,No,0,No,No,No,No
49,39,1,92717,3,1/40,24,No,0,No,No,Yes,No
45,132,3,91103,2,1/20,21,Yes,0,No,Yes,Yes,Yes
50,61,4,94301,1,2/60,24,No,0,No,No,Yes,No
64,92,1,94086,1,2/00,38,No,0,No,No,Yes,No
39,119,2,92037,1,6/10,15,No,0,No,No,No,No
58,53,4,91030,1,2/10,33,No,0,No,No,Yes,No
62,18,3,92037,2,1/30,37,No,0,No,No,Yes,No
45,114,2,94720,2,4/40,20,Yes,0,No,No,No,No
58,90,1,93106,3,3/00,28,No,0,No,No,No,Yes
43,140,1,95616,1,7/00,18,No,205,No,No,Yes,No
28,90,2,90066,1,3/30,3,No,0,No,No,Yes,Yes
26,85,1,90064,1,1/90,1,No,0,No,No,Yes,No
49,80,1,92009,1,1/20,24,No,0,No,No,Yes,No
66,53,2,92182,1,1/10,42,No,0,No,No,Yes,Yes
33,49,4,95403,2,2/20,7,No,0,No,No,Yes,No
61,152,3,91016,3,3/30,35,Yes,0,No,No,Yes,No
64,138,2,94709,2,2/80,37,Yes,0,No,No,Yes,No
36,80,4,94596,2,2/20,10,No,0,No,No,Yes,No
49,82,2,91902,2,2/40,23,No,0,No,No,No,No
52,195,1,90266,1,8/10,27,No,0,No,No,No,No
61,22,1,94590,3,1/20,37,No,0,No,No,Yes,No
32,81,1,92626,1,2/50,6,No,0,No,No,Yes,No
61,40,4,94539,1,2/20,37,No,0,Yes,Yes,Yes,Yes
45,154,2,94720,1,2/80,20,No,0,Yes,No,Yes,No
30,49,3,93955,2,1/10,4,No,0,No,No,No,Yes
62,85,4,95051,2,3/40,37,No,0,No,No,Yes,No
57,21,3,94112,2,0/10,32,No,0,Yes,Yes,Yes,No
41,14,1,91330,1,1/00,17,No,0,No,No,No,No
58,60,4,92008,2,1/60,34,No,0,No,No,No,Yes
29,138,2,93106,1,4/33,5,No,0,No,No,Yes,No
53,98,1,90210,3,1/30,28,No,355,No,No,Yes,No
64,22,4,90071,2,0/60,39,No,0,No,No,No,No
49,49,1,94720,2,1/20,23,No,0,No,No,Yes,Yes
38,102,2,95020,1,1/90,14,No,0,No,Yes,Yes,Yes
56,45,4,91103,2,0/70,30,No,0,No,No,No,Yes
56,82,4,95348,3,1/30,31,No,0,No,No,Yes,No
52,81,3,91745,2,1/80,28,No,0,Yes,No,No,No
64,35,1,90266,2,1/50,39,No,0,Yes,No,No,No
53,59,2,91950,2,1/90,28,No,0,No,No,Yes,No
29,52,3,92122,2,1/10,3,No,0,No,No,Yes,No
48,84,3,92152,1,0/70,24,No,166,No,No,Yes,No
32,85,1,90504,2,2/70,6,No,100,No,No,Yes,No
54,65,1,94122,1,0/20,28,No,0,No,No,No,Yes
37,89,2,95051,2,1/70,13,No,314,No,No,No,Yes
47,109,4,95822,1,1/80,21,Yes,0,No,No,No,No
37,81,1,94538,1,2/80,12,No,0,No,No,No,No
64,38,1,92024,3,1/10,39,No,108,No,No,No,No
43,72,2,90024,1,1/70,19,No,0,No,No,Yes,No
33,78,4,90250,2,2/00,6,No,119,Yes,No,Yes,No
26,172,2,94551,2,6/90,2,Yes,0,No,No,Yes,No
42,71,3,91614,1,2/33,18,No,106,Yes,No,Yes,No
54,165,1,92093,3,4/10,28,Yes,0,No,Yes,Yes,Yes
41,120,2,92612,1,3/90,16,No,0,No,No,Yes,Yes
55,39,1,92154,1,0/20,29,No,0,No,No,No,Yes
65,23,3,92835,2,0/70,39,No,0,No,No,No,Yes
50,135,2,92121,3,4/60,26,Yes,91,No,No,Yes,No
55,12,2,95060,1,0/20,31,No,76,No,No,Yes,Yes
62,92,2,94801,2,0/70,36,No,0,No,No,Yes,No
53,192,2,94304,3,6/40,28,Yes,0,No,No,No,No
32,42,4,92634,1,0/80,7,No,0,No,No,Yes,Yes
56,158,3,94588,3,3/70,32,Yes,0,No,No,Yes,No
54,194,3,92056,3,6/00,30,Yes,587,Yes,Yes,Yes,Yes
44,160,2,94606,1,7/60,20,No,0,Yes,No,No,No
48,98,2,94115,1,6/30,22,No,0,No,No,No,No
46,164,2,94122,1,7/60,22,No,0,No,Yes,Yes,Yes
45,42,2,94305,1,2/50,21,No,0,Yes,No,Yes,No
45,202,3,91380,3,10/00,15,Yes,0,No,No,No,No
58,10,4,92521,1,0/70,34,No,0,No,No,No,No
29,31,4,92126,2,0/30,3,No,0,No,No,Yes,No
55,58,4,92028,1,0/90,30,No,0,No,No,Yes,Yes
55,65,4,94501,2,2/80,29,No,0,No,No,Yes,No
41,98,1,93117,3,4/00,16,No,0,No,No,No,Yes
54,44,2,91301,3,2/30,29,No,0,No,No,Yes,No
57,15,2,92806,3,0/20,32,No,0,No,No,No,Yes
30,82,2,93657,1,2/50,6,No,0,No,No,No,No
42,61,3,94998,3,0/50,17,No,0,No,No,Yes,No
29,38,1,93063,2,2/00,2,No,0,No,No,No,No
29,39,4,95051,3,2/10,3,No,0,No,No,Yes,No
31,173,1,91040,1,6/00,7,No,0,No,No,Yes,No
47,8,4,92612,1,0/20,23,No,0,No,No,Yes,No
36,51,3,92521,1,2/00,12,No,214,No,No,Yes,No
52,62,4,92661,3,1/80,27,No,82,No,No,No,No
54,34,4,94061,2,0/70,28,No,0,No,No,Yes,No
55,132,3,95758,2,5/90,29,Yes,307,No,No,No,No
53,44,4,94542,3,1/50,27,No,0,No,No,No,No
52,162,1,92096,1,8/10,27,No,0,No,No,Yes,No
64,64,3,92068,1,2/20,39,No,0,No,No,Yes,No
54,111,1,94304,3,0/10,29,No,0,No,No,No,Yes
32,41,2,92182,3,2/00,6,No,0,No,No,No,No
63,52,4,94720,3,1/67,33,No,0,No,No,No,No
36,65,4,90089,2,2/20,10,No,0,No,No,No,No
50,130,1,94720,2,1/10,25,Yes,0,No,No,Yes,No
33,45,2,93943,1,0/10,8,No,0,No,No,No,Yes
62,35,1,94596,2,1/90,38,No,118,No,No,No,No
49,65,3,94035,2,0/70,23,No,263,No,No,Yes,Yes
41,38,2,90291,1,0/70,15,No,91,No,No,Yes,No
51,42,4,95039,2,1/10,27,No,0,No,No,Yes,Yes
56,45,4,90024,3,1/50,30,No,0,No,No,No,No
51,145,1,90740,1,0/30,25,No,0,No,No,Yes,No
39,33,4,92093,3,1/50,13,No,0,No,No,No,No
61,60,3,96091,3,1/40,35,No,0,No,No,No,No
35,45,1,90509,1,2/00,9,No,0,No,No,Yes,Yes
39,72,4,94801,1,2/40,15,No,0,Yes,No,Yes,No
37,34,3,95616,2,0/20,11,No,0,No,No,No,No
48,23,3,93555,2,0/67,21,No,0,No,No,Yes,No
63,45,2,94542,3,1/00,37,No,88,No,No,Yes,Yes
35,28,4,94542,1,1/00,9,No,75,No,No,Yes,No
55,81,4,90254,2,3/80,30,No,0,No,No,Yes,No
29,72,3,92407,2,0/70,5,No,81,No,No,No,No
61,49,4,94066,3,1/67,31,No,0,No,No,Yes,No
36,31,4,90630,2,1/20,10,No,0,No,No,No,No
61,63,3,94939,3,2/20,35,No,0,No,No,No,No
36,150,4,95138,1,5/40,12,Yes,0,Yes,Yes,Yes,No
58,142,2,92691,1,3/90,33,No,193,No,No,Yes,Yes
42,74,3,92123,1,3/00,17,No,0,No,No,No,Yes
30,24,1,92096,2,0/40,4,No,81,No,No,Yes,No
45,29,4,92507,3,1/90,20,No,0,No,No,No,No
39,79,4,92646,1,2/40,15,No,0,No,No,No,No
27,94,2,92373,1,0/20,3,No,310,No,No,No,Yes
57,121,1,94542,1,4/30,33,No,0,Yes,No,No,No
34,54,3,92101,1,2/00,10,No,0,No,No,No,No
64,73,3,94720,1,2/40,39,No,0,No,No,Yes,No
47,71,1,95762,3,0/80,23,No,127,No,No,Yes,No
44,29,3,94706,2,1/00,17,No,0,No,No,Yes,Yes
51,93,1,92154,1,2/70,27,No,0,No,No,Yes,No
40,73,1,94539,3,1/50,14,No,252,No,No,Yes,No
57,19,4,94720,2,0/90,32,No,0,No,No,Yes,No
33,58,2,94305,1,0/10,8,No,0,Yes,Yes,Yes,Yes
46,39,1,95054,1,0/20,20,No,0,No,No,No,No
41,23,2,94521,2,1/40,16,No,0,Yes,No,Yes,No
33,29,1,92064,3,0/60,7,No,127,No,No,No,Yes
27,155,1,95138,1,0/80,2,No,0,No,No,No,No
52,90,1,95814,2,2/60,28,No,0,Yes,No,Yes,No
59,113,2,92152,1,2/00,33,No,77,No,No,Yes,No
62,42,1,94025,3,1/80,38,No,0,No,No,No,No
49,30,4,95616,1,0/20,25,No,0,No,Yes,Yes,Yes
45,19,3,94720,2,0/50,19,No,0,No,No,Yes,No
63,124,3,92182,2,5/00,37,Yes,170,No,No,No,No
57,30,2,95841,2,0/70,31,No,145,No,No,No,No
60,28,1,92354,3,1/50,30,No,124,Yes,No,Yes,No
50,15,2,94025,2,1/00,23,No,101,No,No,No,No
54,70,1,90095,3,1/60,30,No,265,No,No,No,No
28,10,1,94080,2,0/10,2,No,0,No,No,Yes,No
60,22,3,92037,3,0/30,34,No,139,No,No,Yes,Yes
44,70,4,94611,1,1/90,20,No,0,No,No,Yes,No
61,61,1,94708,1,1/60,35,No,0,No,No,No,No
40,161,2,94596,1,3/30,15,No,0,Yes,No,No,Yes
54,29,2,93014,1,0/80,30,No,0,No,No,No,Yes
43,35,3,92106,1,0/50,19,No,0,No,No,Yes,No
54,48,4,96091,2,2/80,28,No,0,No,No,Yes,No
32,44,4,90095,1,0/80,7,No,0,No,No,Yes,No
30,40,4,92056,3,2/10,4,No,0,No,No,Yes,Yes
61,21,4,95616,2,0/40,36,No,123,No,No,No,No
40,58,2,94025,1,2/80,14,No,0,No,No,Yes,No
35,59,4,95123,2,0/10,11,No,0,No,No,No,No
33,74,4,95616,3,4/00,3,No,0,No,No,No,No
63,84,4,91768,2,1/90,37,No,0,No,No,Yes,No
57,58,1,91604,1,0/20,31,No,177,No,No,Yes,No
44,154,2,92116,1,8/80,19,No,0,No,No,Yes,No
51,185,1,94117,1,1/70,25,No,0,No,No,No,No
51,78,1,92703,1,1/20,26,No,305,No,No,Yes,No
38,55,2,91709,2,1/10,13,No,0,No,No,Yes,No
31,30,4,94304,2,0/30,5,No,0,No,No,Yes,No
54,74,3,93907,2,2/00,29,No,0,No,No,No,No
41,118,2,94720,1,3/30,16,No,0,No,No,Yes,No
57,182,2,94114,3,3/30,33,Yes,372,No,No,No,No
55,29,4,92780,3,1/50,29,No,79,No,No,Yes,No
32,120,4,94102,1,5/40,6,Yes,301,No,Yes,Yes,Yes
38,53,2,95616,2,2/40,12,No,0,No,No,Yes,No
58,43,3,93943,1,1/40,32,No,0,No,No,No,Yes
29,59,4,95064,1,2/20,4,No,232,No,No,Yes,Yes
43,84,4,94608,3,2/60,17,No,289,Yes,Yes,Yes,Yes
50,161,3,95133,1,3/40,24,Yes,212,No,No,Yes,No
62,21,4,92691,2,0/40,37,No,137,No,No,Yes,Yes
57,63,4,94111,1,0/70,32,No,0,No,No,Yes,No
30,172,3,91302,2,3/40,3,Yes,0,No,No,No,Yes
30,51,4,94709,1,0/20,4,No,172,No,No,No,Yes
57,24,4,95616,1,0/70,33,No,0,No,No,Yes,No
57,95,2,95054,1,1/60,33,No,0,No,No,No,No
43,59,1,90048,1,2/40,18,No,250,No,No,Yes,No
28,51,4,90503,2,1/80,2,No,0,Yes,No,No,No
46,28,1,94720,1,1/00,22,No,84,No,No,Yes,Yes
29,154,2,94720,1,2/00,3,No,130,No,No,No,No
64,15,2,91711,3,0/30,40,No,115,No,No,Yes,Yes
66,55,4,93023,3,1/67,36,No,0,No,No,No,Yes
60,79,1,92120,3,1/80,36,No,0,No,No,No,Yes
47,68,4,94538,3,2/60,21,No,0,No,No,No,No
35,78,1,94105,2,2/60,10,No,0,No,No,Yes,No
57,34,2,92507,2,2/00,32,No,0,Yes,No,No,No
65,195,3,91711,1,0/40,41,Yes,0,Yes,Yes,No,Yes
53,184,1,94550,1,8/10,28,No,303,No,No,Yes,No
44,85,2,92192,1,3/20,20,No,0,No,No,Yes,No
45,200,2,90405,1,8/80,20,No,0,No,No,Yes,Yes
